"Phytophthora","Host","Level.3","Level.2","Level.1","Total","PxH.in.Scotland"
"P. ramorum","Vaccinium parvifolium","Washington","Northwestern U.S.A.","Northern America",2,NA
"P. ramorum","Viburnum davidi","Ireland","Northern Europe","Europe",3,NA
"P. ramorum","Viburnum farreri","Germany","Middle Europe","Europe",4,NA
"P. ramorum","Viburnum farreri","Switzerland","Middle Europe","Europe",3,NA
"P. ramorum","Viburnum farreri","Yugoslavia","Southeastern Europe","Europe",1,NA
"P. ramorum","Viburnum plicatum","Germany","Middle Europe","Europe",2,"Yes"
"P. ramorum","Viburnum plicatum","Oregon","Northwestern U.S.A.","Northern America",3,"Yes"
"P. ramorum","Viburnum plicatum","Switzerland","Middle Europe","Europe",1,"Yes"
"P. ramorum","Viburnum plicatum","Washington","Northwestern U.S.A.","Northern America",1,"Yes"
"P. ramorum","Viburnum tinus","California","Southwestern U.S.A.","Northern America",1,"Yes"
"P. ramorum","Viburnum tinus","France","Southwestern Europe","Europe",2,"Yes"
"P. ramorum","Viburnum tinus","Germany","Middle Europe","Europe",2,"Yes"
"P. ramorum","Viburnum tinus","Greece","Southeastern Europe","Europe",1,"Yes"
"P. ramorum","Viburnum tinus","Ireland","Northern Europe","Europe",11,"Yes"
"P. ramorum","Viburnum tinus","Italy","Southeastern Europe","Europe",5,"Yes"
"P. ramorum","Viburnum tinus","Netherlands","Middle Europe","Europe",1,"Yes"
"P. ramorum","Viburnum tinus","Spain","Southwestern Europe","Europe",3,"Yes"
"P. ramorum","Viburnum tinus","Western Australia","Australia","Australasia",1,"Yes"
"P. ramorum","Viburnum tinus","Yugoslavia","Southeastern Europe","Europe",2,"Yes"
"P. ramorum","Viburnum tinus",NA,NA,"Northern America",1,"Yes"
"P. ramorum","Viburnum × bodnantense","Belgium","Middle Europe","Europe",7,"Yes"
"P. ramorum","Viburnum × bodnantense","France","Southwestern Europe","Europe",2,"Yes"
"P. ramorum","Viburnum × bodnantense","Germany","Middle Europe","Europe",7,"Yes"
"P. ramorum","Viburnum × bodnantense","Netherlands","Middle Europe","Europe",1,"Yes"
"P. ramorum","Viburnum × bodnantense","Oregon","Northwestern U.S.A.","Northern America",3,"Yes"
"P. ramorum","Viburnum × bodnantense","Switzerland","Middle Europe","Europe",1,"Yes"
"P. ramorum","Viburnum × bodnantense","Yugoslavia","Southeastern Europe","Europe",1,"Yes"
"P. ramorum","Viburnum × bodnantense",NA,NA,"Northern America",1,"Yes"
"P. ramorum","Viburnum × bodnantense",NA,NA,NA,1,"Yes"
"P. ramorum","Vinca minor","Washington","Northwestern U.S.A.","Northern America",1,NA
